SubjectID,Rotation,TrialCounter,TrialID,RT,Response,Condition,Accuracy
55,3,67,476,0.947,0,nonword,1
55,3,68,232,0.531,1,suffix_control,1
55,3,69,262,0.638,0,nonword,1
55,3,70,153,0.843,0,nonword,1
55,3,71,367,0.621,0,nonword,1
55,3,72,480,1.216,0,nonword,1
55,3,73,123,0.716,1,suffix_priming,1
55,3,74,301,0.735,1,stem_priming,1
55,3,75,363,0.745,0,nonword,1
55,3,76,371,1.28,0,nonword,1
55,3,77,347,0.638,0,nonword,1
55,3,78,270,0.967,0,nonword,1
55,3,79,434,0.468,1,stem_control,1
55,3,80,115,0.412,1,suffix_priming,1
55,3,81,236,0.449,1,suffix_control,1
55,3,82,169,0.663,0,nonword,1
55,3,83,448,0.884,0,nonword,1
55,3,84,208,0.402,1,suffix_control,1
55,3,85,173,0.42,1,nonword,0
55,3,86,410,0.545,1,stem_control,1
55,3,87,351,0.738,0,nonword,1
55,3,88,228,0.744,1,suffix_control,1
55,3,89,149,0.795,0,nonword,1
55,3,90,305,0.469,1,stem_priming,1
56,4,11,405,0.73,1,stem_control,1
56,4,12,130,0.507,1,suffix_priming,1
56,4,13,425,0.665,1,stem_control,1
56,4,14,165,0.645,0,nonword,1
56,4,15,215,0.611,1,suffix_control,1
56,4,16,429,0.477,1,stem_control,1
56,4,17,239,0.731,0,suffix_control,0
56,4,18,177,0.759,0,nonword,1
56,4,19,102,0.628,1,suffix_priming,1
56,4,20,332,0.681,0,stem_priming,0
56,4,21,258,0.696,0,nonword,1
56,4,22,110,0.556,1,suffix_priming,1
56,4,23,169,0.736,0,nonword,1
56,4,24,223,0.385,0,suffix_control,0
56,4,25,320,0.701,1,stem_priming,1
56,4,26,207,0.559,1,suffix_control,1
56,4,27,250,0.6,0,nonword,1
56,4,28,262,0.626,0,nonword,1
56,4,29,106,0.62,1,suffix_priming,1
56,4,30,254,0.662,0,nonword,1
56,4,31,367,0.6,0,nonword,1
56,4,32,304,0.763,1,stem_priming,1
56,4,33,401,0.748,1,stem_control,1
56,4,34,211,0.605,1,suffix_control,1
56,4,35,417,0.615,1,stem_control,1
56,4,36,371,0.709,0,nonword,1
56,4,37,114,0.58,1,suffix_priming,1
56,4,38,173,0.681,0,nonword,1
56,4,39,460,0.672,0,nonword,1
56,4,40,157,0.638,0,nonword,1
56,4,41,122,0.703,1,suffix_priming,1
56,4,42,227,0.647,1,suffix_control,1
56,4,43,145,0.605,0,nonword,1
56,4,44,324,0.733,1,stem_priming,1
56,4,45,274,0.74,0,nonword,1
56,4,46,161,0.877,0,nonword,1
56,4,47,231,0.79,1,suffix_control,1
56,4,48,421,0.664,1,stem_control,1
56,4,49,375,0.667,0,nonword,1
56,4,50,278,0.575,0,nonword,1
56,4,51,118,0.671,1,suffix_priming,1
56,4,52,409,0.564,1,stem_control,1
56,4,53,448,0.684,0,nonword,1
56,4,54,480,0.724,0,nonword,1
56,4,55,340,0.674,1,stem_priming,1
56,4,56,476,0.577,0,nonword,1
56,4,57,266,0.614,0,nonword,1
56,4,58,153,0.77,0,nonword,1
56,4,59,437,0.709,1,stem_control,1
56,4,60,328,0.895,1,stem_priming,1
56,4,61,444,0.563,1,nonword,0
56,4,62,138,0.697,1,suffix_priming,1
56,4,63,347,0.695,0,nonword,1
56,4,64,351,1.06,0,nonword,1
56,4,65,316,0.739,1,stem_priming,1
56,4,66,472,0.954,0,nonword,1
56,4,67,433,0.647,1,stem_control,1
56,4,68,149,0.669,0,nonword,1
56,4,69,456,0.661,0,nonword,1
56,4,70,336,0.744,1,stem_priming,1
56,4,71,363,0.64,0,nonword,1
56,4,72,270,0.639,0,nonword,1
56,4,73,246,0.627,0,nonword,1
56,4,74,452,0.661,0,nonword,1
56,4,75,312,0.697,1,stem_priming,1
56,4,76,379,0.726,0,nonword,1
56,4,77,126,0.652,1,suffix_priming,1
56,4,78,242,0.923,0,nonword,1
56,4,79,235,0.85,1,suffix_control,1
56,4,80,464,0.678,0,nonword,1
56,4,81,219,0.704,1,suffix_control,1
56,4,82,359,0.801,0,nonword,1
56,4,83,355,0.571,0,nonword,1
56,4,84,468,0.974,0,nonword,1
56,4,85,203,0.817,1,suffix_control,1
56,4,86,413,0.756,1,stem_control,1
56,4,87,343,0.958,0,nonword,1
56,4,88,134,0.65,1,suffix_priming,1
56,4,89,141,0.642,0,nonword,1
56,4,90,308,0.795,1,stem_priming,1
57,1,11,339,0.826,1,stem_priming,1
57,1,12,420,0.504,1,stem_control,1
57,1,13,218,0.66,1,suffix_control,1
57,1,14,278,1.339,0,nonword,1
57,1,15,448,0.958,0,nonword,1
57,1,16,375,0.809,0,nonword,1
57,1,17,105,0.543,1,suffix_priming,1
57,1,18,315,0.501,1,stem_priming,1
57,1,19,153,0.896,0,nonword,1
57,1,20,476,1.008,0,nonword,1
57,1,21,351,1.415,0,nonword,1
57,1,22,363,1.316,0,nonword,1
57,1,23,416,0.549,1,stem_control,1
57,1,24,412,0.573,1,stem_control,1
57,1,25,428,0.494,1,stem_control,1
57,1,26,149,1.056,0,nonword,1
57,1,27,303,0.499,1,stem_priming,1
57,1,28,157,1.404,0,nonword,1
57,1,29,129,0.509,1,suffix_priming,1
57,1,30,161,0.926,0,nonword,1
57,1,31,214,0.521,1,suffix_control,1
57,1,32,343,0.928,0,nonword,1
57,1,33,109,0.545,1,suffix_priming,1
57,1,34,101,0.728,1,suffix_priming,1
57,1,35,145,0.721,0,nonword,1
57,1,36,347,1.114,0,nonword,1
57,1,37,367,1.412,0,nonword,1
57,1,38,311,0.488,1,stem_priming,1
57,1,39,480,1.107,0,nonword,1
57,1,40,327,0.606,1,stem_priming,1
57,1,41,258,1.348,0,nonword,1
57,1,42,371,1.086,0,nonword,1
57,1,43,254,1.081,0,nonword,1
57,1,44,262,1.361,0,nonword,1
57,1,45,323,0.58,1,stem_priming,1
57,1,46,226,0.685,1,suffix_control,1
57,1,47,210,0.505,1,suffix_control,1
57,1,48,319,0.683,1,stem_priming,1
57,1,49,452,0.907,0,nonword,1
57,1,50,440,0.708,1,stem_control,1
57,1,51,177,1.128,0,nonword,1
57,1,52,173,1.385,0,nonword,1
57,1,53,404,0.727,1,stem_control,1
57,1,54,242,0.836,0,nonword,1
57,1,55,436,0.788,1,stem_control,1
57,1,56,331,1.411,0,stem_priming,0
57,1,57,468,1.345,0,nonword,1
57,1,58,270,1.437,0,nonword,1
57,1,59,222,0.978,1,suffix_control,1
57,1,60,141,0.89,0,nonword,1
57,1,61,230,0.582,1,suffix_control,1
57,1,62,424,0.58,1,stem_control,1
57,1,63,274,1.103,0,nonword,1
57,1,64,307,0.538,1,stem_priming,1
57,1,65,460,0.837,0,nonword,1
57,1,66,355,0.773,0,nonword,1
57,1,67,169,1.005,0,nonword,1
57,1,68,165,0.955,0,nonword,1
57,1,69,250,1.023,0,nonword,1
57,1,70,234,0.611,1,suffix_control,1
57,1,71,137,0.678,1,suffix_priming,1
57,1,72,335,0.667,1,stem_priming,1
57,1,73,202,0.699,1,suffix_control,1
57,1,74,125,0.581,1,suffix_priming,1
57,1,75,206,1.071,1,suffix_control,1
57,1,76,408,0.562,1,stem_control,1
57,1,77,246,1.133,0,nonword,1
57,1,78,456,0.784,0,nonword,1
57,1,79,238,0.64,1,suffix_control,1
57,1,80,472,0.717,0,nonword,1
57,1,81,121,0.632,1,suffix_priming,1
57,1,82,113,0.593,1,suffix_priming,1
57,1,83,379,0.927,0,nonword,1
57,1,84,266,0.9,0,nonword,1
57,1,85,359,0.643,0,nonword,1
57,1,86,444,0.963,0,nonword,1
57,1,87,133,0.594,1,suffix_priming,1
57,1,88,432,0.499,1,stem_control,1
57,1,89,464,1.056,0,nonword,1
57,1,90,117,0.473,1,suffix_priming,1
58,2,11,177,0.895,0,nonword,1
58,2,12,407,0.68,1,stem_control,1
58,2,13,213,0.838,1,suffix_control,1
58,2,14,221,0.934,1,suffix_control,1
58,2,15,419,0.977,0,stem_control,0
58,2,16,145,0.874,0,nonword,1
58,2,17,116,1.619,1,suffix_priming,1
58,2,18,237,1.121,1,suffix_control,1
58,2,19,306,1.41,1,stem_priming,1
58,2,20,161,0.994,0,nonword,1
58,2,21,225,0.918,1,suffix_control,1
58,2,22,254,0.808,0,nonword,1
58,2,23,217,0.885,1,suffix_control,1
58,2,24,246,0.674,0,nonword,1
58,2,25,169,0.703,0,nonword,1
58,2,26,464,0.767,0,nonword,1
58,2,27,427,0.753,1,stem_control,1
58,2,28,242,0.742,0,nonword,1
58,2,29,132,0.78,1,suffix_priming,1
58,2,30,452,0.694,0,nonword,1
58,2,31,403,0.601,1,stem_control,1
58,2,32,322,0.595,1,stem_priming,1
58,2,33,209,0.475,1,suffix_control,1
58,2,34,367,0.483,0,nonword,1
58,2,35,314,0.379,1,stem_priming,1
58,2,36,468,0.421,1,nonword,0
58,2,37,112,0.519,0,suffix_priming,0
58,2,38,411,0.497,1,stem_control,1
58,2,39,201,0.479,1,suffix_control,1
58,2,40,205,0.66,1,suffix_control,1
58,2,41,157,0.43,0,nonword,1
58,2,42,351,0.498,0,nonword,1
58,2,43,233,0.458,0,suffix_control,0
58,2,44,334,0.408,1,stem_priming,1
58,2,45,379,0.604,0,nonword,1
58,2,46,444,0.403,1,nonword,0
58,2,47,173,0.741,0,nonword,1
58,2,48,104,0.926,0,suffix_priming,0
58,2,49,165,0.65,0,nonword,1
58,2,50,375,0.629,0,nonword,1
58,2,51,480,0.651,0,nonword,1
58,2,52,435,0.515,1,stem_control,1
58,2,53,355,0.485,0,nonword,1
58,2,54,371,0.647,0,nonword,1
58,2,55,460,0.639,0,nonword,1
58,2,56,302,0.399,1,stem_priming,1
58,2,57,439,0.505,0,stem_control,0
58,2,58,330,0.529,1,stem_priming,1
58,2,59,124,0.578,1,suffix_priming,1
58,2,60,343,0.394,0,nonword,1
58,2,61,363,0.548,1,nonword,0
58,2,62,472,0.757,1,nonword,0
58,2,63,229,0.495,1,suffix_control,1
58,2,64,141,0.472,0,nonword,1
58,2,65,108,0.437,1,suffix_priming,1
58,2,66,140,0.6,0,suffix_priming,0
58,2,67,318,0.406,1,stem_priming,1
58,2,68,347,0.463,0,nonword,1
58,2,69,448,0.522,0,nonword,1
58,2,70,274,0.559,0,nonword,1
58,2,71,456,0.777,0,nonword,1
58,2,72,258,0.472,0,nonword,1
58,2,73,278,0.418,0,nonword,1
58,2,74,120,0.687,1,suffix_priming,1
58,2,75,423,0.538,1,stem_control,1
58,2,76,250,0.851,0,nonword,1
58,2,77,149,0.526,0,nonword,1
58,2,78,266,0.632,0,nonword,1
58,2,79,326,0.582,1,stem_priming,1
58,2,80,359,0.599,0,nonword,1
58,2,81,153,0.602,0,nonword,1
58,2,82,338,0.581,0,stem_priming,0
58,2,83,128,0.478,1,suffix_priming,1
58,2,84,136,0.518,1,suffix_priming,1
58,2,85,310,0.562,1,stem_priming,1
58,2,86,270,0.666,0,nonword,1
58,2,87,415,0.45,1,stem_control,1
58,2,88,476,0.575,0,nonword,1
58,2,89,262,0.594,0,nonword,1
58,2,90,431,0.519,1,stem_control,1
59,3,11,464,0.867,0,nonword,1
59,3,12,309,0.676,1,stem_priming,1
59,3,13,157,0.672,0,nonword,1
59,3,14,337,0.567,1,stem_priming,1
59,3,15,438,0.728,1,stem_control,1
59,3,16,236,0.755,1,suffix_control,1
59,3,17,103,0.677,1,suffix_priming,1
59,3,18,208,0.812,1,suffix_control,1
59,3,19,480,0.621,0,nonword,1
59,3,20,216,0.661,1,suffix_control,1
59,3,21,460,0.61,0,nonword,1
59,3,22,145,0.731,0,nonword,1
59,3,23,430,0.515,1,stem_control,1
59,3,24,107,0.548,1,suffix_priming,1
59,3,25,410,0.526,1,stem_control,1
59,3,26,472,0.672,1,nonword,0
59,3,27,402,0.753,1,stem_control,1
59,3,28,212,0.741,1,suffix_control,1
59,3,29,371,0.939,0,nonword,1
59,3,30,414,0.796,1,stem_control,1
59,3,31,367,0.864,0,nonword,1
59,3,32,305,0.823,1,stem_priming,1
59,3,33,317,0.605,1,stem_priming,1
59,3,34,165,0.904,0,nonword,1
59,3,35,169,0.76,0,nonword,1
59,3,36,240,0.84,1,suffix_control,1
59,3,37,343,0.683,0,nonword,1
59,3,38,313,0.669,1,stem_priming,1
59,3,39,127,0.514,1,suffix_priming,1
59,3,40,355,0.647,0,nonword,1
59,3,41,329,0.511,1,stem_priming,1
59,3,42,351,0.731,1,nonword,0
59,3,43,274,0.788,0,nonword,1
59,3,44,444,0.818,0,nonword,1
59,3,45,115,0.727,1,suffix_priming,1
59,3,46,379,0.729,0,nonword,1
59,3,47,301,0.963,0,stem_priming,0
59,3,48,363,0.83,0,nonword,1
59,3,49,204,0.792,1,suffix_control,1
59,3,50,250,0.813,0,nonword,1
59,3,51,232,0.716,1,suffix_control,1
59,3,52,418,0.716,1,stem_control,1
59,3,53,111,0.7,1,suffix_priming,1
59,3,54,242,0.81,0,nonword,1
59,3,55,426,0.722,1,stem_control,1
59,3,56,119,0.873,1,suffix_priming,1
59,3,57,258,0.799,0,nonword,1
59,3,58,325,0.674,1,stem_priming,1
59,3,59,141,0.866,0,nonword,1
59,3,60,270,0.892,0,nonword,1
59,3,61,139,0.911,1,suffix_priming,1
59,3,62,149,0.863,0,nonword,1
59,3,63,161,0.829,0,nonword,1
59,3,64,177,0.78,0,nonword,1
59,3,65,456,0.774,0,nonword,1
59,3,66,422,0.836,1,stem_control,1
59,3,67,434,0.696,1,stem_control,1
59,3,68,359,1.059,1,nonword,0
59,3,69,375,0.759,0,nonword,1
59,3,70,153,0.956,0,nonword,1
59,3,71,333,0.594,1,stem_priming,1
59,3,72,224,0.871,1,suffix_control,1
59,3,73,220,0.851,0,suffix_control,0
59,3,74,135,0.958,0,suffix_priming,0
59,3,75,173,0.831,0,nonword,1
59,3,76,468,0.862,0,nonword,1
59,3,77,452,0.844,0,nonword,1
59,3,78,347,0.786,0,nonword,1
59,3,79,321,0.594,1,stem_priming,1
59,3,80,448,0.937,0,nonword,1
59,3,81,262,0.793,0,nonword,1
59,3,82,278,0.702,0,nonword,1
59,3,83,123,0.764,1,suffix_priming,1
59,3,84,254,1.153,0,nonword,1
59,3,85,131,0.669,1,suffix_priming,1
59,3,86,246,0.807,0,nonword,1
59,3,87,266,0.742,0,nonword,1
59,3,88,228,0.619,1,suffix_control,1
59,3,89,476,0.841,1,nonword,0
59,3,90,406,0.72,0,stem_control,0
60,4,11,405,0.662,1,stem_control,1
60,4,12,130,0.587,1,suffix_priming,1
60,4,13,425,0.519,1,stem_control,1
60,4,14,165,0.544,0,nonword,1
60,4,15,332,0.434,1,stem_priming,1
60,4,16,480,0.596,0,nonword,1
60,4,17,223,0.68,1,suffix_control,1
60,4,18,359,0.643,0,nonword,1
60,4,19,203,0.625,1,suffix_control,1
60,4,20,246,0.595,0,nonword,1
60,4,21,343,0.626,0,nonword,1
60,4,22,433,0.569,1,stem_control,1
60,4,23,266,0.598,0,nonword,1
60,4,24,270,0.938,0,nonword,1
60,4,25,409,0.499,1,stem_control,1
60,4,26,452,0.693,0,nonword,1
60,4,27,464,1.036,0,nonword,1
60,4,28,401,0.569,1,stem_control,1
60,4,29,429,0.581,1,stem_control,1
60,4,30,312,0.577,1,stem_priming,1
60,4,31,304,0.632,1,stem_priming,1
60,4,32,258,0.742,0,nonword,1
60,4,33,122,0.507,1,suffix_priming,1
60,4,34,242,0.629,0,nonword,1
60,4,35,351,0.59,1,nonword,0
60,4,36,476,0.631,0,nonword,1
60,4,37,161,0.813,0,nonword,1
60,4,38,347,0.451,0,nonword,1
60,4,39,437,0.793,1,stem_control,1
60,4,40,456,0.583,0,nonword,1
60,4,41,363,0.609,0,nonword,1
60,4,42,141,0.575,0,nonword,1
60,4,43,444,1.013,0,nonword,1
60,4,44,211,0.702,1,suffix_control,1
60,4,45,102,1.13,1,suffix_priming,1
60,4,46,126,0.641,1,suffix_priming,1
60,4,47,227,0.517,1,suffix_control,1
60,4,48,219,0.597,1,suffix_control,1
60,4,49,371,0.669,0,nonword,1
60,4,50,367,1.231,0,nonword,1
60,4,51,239,0.848,1,suffix_control,1
60,4,52,468,0.886,0,nonword,1
60,4,53,308,0.479,1,stem_priming,1
60,4,54,417,0.782,1,stem_control,1
60,4,55,316,0.537,1,stem_priming,1
60,4,56,324,0.6,1,stem_priming,1
60,4,57,173,0.772,0,nonword,1
60,4,58,153,0.687,0,nonword,1
60,4,59,336,0.77,1,stem_priming,1
60,4,60,235,0.525,1,suffix_control,1
60,4,61,413,0.571,1,stem_control,1
60,4,62,149,0.789,0,nonword,1
60,4,63,274,0.844,0,nonword,1
60,4,64,118,0.69,1,suffix_priming,1
60,4,65,138,0.991,1,suffix_priming,1
60,4,66,110,0.637,1,suffix_priming,1
60,4,67,421,0.541,1,stem_control,1
60,4,68,472,0.554,1,nonword,0
60,4,69,215,0.886,1,suffix_control,1
60,4,70,355,0.79,0,nonword,1
60,4,71,375,0.644,0,nonword,1
60,4,72,114,0.867,1,suffix_priming,1
60,4,73,262,0.717,0,nonword,1
60,4,74,145,0.584,0,nonword,1
60,4,75,106,0.753,1,suffix_priming,1
60,4,76,134,0.53,1,suffix_priming,1
60,4,77,207,0.494,1,suffix_control,1
60,4,78,250,0.652,0,nonword,1
60,4,79,320,1.031,1,stem_priming,1
60,4,80,157,0.91,0,nonword,1
60,4,81,278,0.681,0,nonword,1
60,4,82,169,1.237,0,nonword,1
60,4,83,254,0.741,0,nonword,1
60,4,84,340,0.45,1,stem_priming,1
60,4,85,379,0.954,0,nonword,1
60,4,86,328,0.639,1,stem_priming,1
60,4,87,448,0.739,0,nonword,1
60,4,88,460,0.829,0,nonword,1
60,4,89,231,0.702,1,suffix_control,1
60,4,90,177,1.091,0,nonword,1
61,2,11,177,0.452,1,nonword,0
61,2,12,407,0.558,1,stem_control,1
61,2,13,213,0.61,1,suffix_control,1
61,2,14,221,0.824,1,suffix_control,1
61,2,15,448,0.627,0,nonword,1
61,2,16,480,0.805,0,nonword,1
61,2,17,371,0.8,0,nonword,1
61,2,18,128,0.619,1,suffix_priming,1
61,2,19,136,0.555,1,suffix_priming,1
61,2,20,464,0.782,0,nonword,1
61,2,21,419,1.023,0,stem_control,0
61,2,22,310,0.662,1,stem_priming,1
61,2,23,278,0.947,0,nonword,1
61,2,24,145,0.935,0,nonword,1
61,2,25,201,0.495,1,suffix_control,1
61,2,26,302,0.511,1,stem_priming,1
61,2,27,306,1.044,1,stem_priming,1
61,2,28,254,1.16,0,nonword,1
61,2,29,456,1.048,0,nonword,1
61,2,30,161,0.763,1,nonword,0
61,2,31,472,1.546,0,nonword,1
61,2,32,270,1.057,0,nonword,1
61,2,33,165,1.084,0,nonword,1
61,2,34,351,1.141,0,nonword,1
61,2,35,334,0.601,1,stem_priming,1
61,2,36,262,0.642,0,nonword,1
61,2,37,367,1.009,1,nonword,0
61,2,38,468,0.612,1,nonword,0
61,2,39,476,0.581,0,nonword,1
61,2,40,452,1.47,0,nonword,1
61,2,41,330,0.651,1,stem_priming,1
61,2,42,439,1.02,1,stem_control,1
61,2,43,205,0.601,1,suffix_control,1
61,2,44,141,0.851,0,nonword,1
61,2,45,124,0.829,1,suffix_priming,1
61,2,46,435,0.488,1,stem_control,1
61,2,47,233,0.575,1,suffix_control,1
61,2,48,169,0.803,0,nonword,1
61,2,49,250,1.363,1,nonword,0
61,2,50,217,0.722,1,suffix_control,1
61,2,51,209,0.687,1,suffix_control,1
61,2,52,415,0.486,1,stem_control,1
61,2,53,403,0.593,1,stem_control,1
61,2,54,359,0.927,0,nonword,1
61,2,55,314,0.49,1,stem_priming,1
61,2,56,237,0.62,1,suffix_control,1
61,2,57,431,0.618,1,stem_control,1
61,2,58,322,0.507,1,stem_priming,1
61,2,59,326,0.694,1,stem_priming,1
61,2,60,411,0.535,1,stem_control,1
61,2,61,229,0.44,1,suffix_control,1
61,2,62,274,0.844,0,nonword,1
61,2,63,104,0.733,1,suffix_priming,1
61,2,64,120,0.497,1,suffix_priming,1
61,2,65,116,0.443,1,suffix_priming,1
61,2,66,266,0.877,0,nonword,1
61,2,67,318,0.439,1,stem_priming,1
61,2,68,108,0.481,1,suffix_priming,1
61,2,69,338,0.5,1,stem_priming,1
61,2,70,112,0.527,1,suffix_priming,1
61,2,71,225,0.454,1,suffix_control,1
61,2,72,423,0.594,1,stem_control,1
61,2,73,132,0.398,1,suffix_priming,1
61,2,74,375,1.066,0,nonword,1
61,2,75,149,1.024,0,nonword,1
61,2,76,157,1.328,1,nonword,0
61,2,77,444,1.274,0,nonword,1
61,2,78,343,0.938,0,nonword,1
61,2,79,347,0.781,0,nonword,1
61,2,80,258,0.701,0,nonword,1
61,2,81,242,0.919,0,nonword,1
61,2,82,173,0.695,0,nonword,1
61,2,83,140,0.491,1,suffix_priming,1
61,2,84,363,0.701,0,nonword,1
61,2,85,246,0.669,0,nonword,1
61,2,86,355,0.631,0,nonword,1
61,2,87,153,1.008,0,nonword,1
61,2,88,379,0.856,0,nonword,1
61,2,89,460,0.641,0,nonword,1
61,2,90,427,0.561,1,stem_control,1
